GEO_ID	USP_DEM_2016	USP_REP_2016	USP_OTH_2016	USS_DEM_2016	USS_REP_2016	USS_OTH_2016	USC_DEM_2016	USC_REP_2016	USC_OTH_2016	USP_DEM_2012	USP_REP_2012	USP_OTH_2012	USS_DEM_2012	USS_REP_2012	USS_OTH_2012	USC_DEM_2012	USC_REP_2012	USC_OTH_2012			TOTALPOP_2010	TOTALPOP_2015	TOTALPOP_CHANGE			CENSUSAREA	POPDEN_2010	POPDEN_2015	POPDEN_CHANGE		NONWHITE_2010	NONWHITE_2015	NONWHITE_CHANGE	UNEMPLOY_2010	UNEMPLOY_2015	UNEMPLOY_CHANGE	COLLEGE_2010	COLLEGE_2015	COLLEGE_CHANGE	INC_2010	INC_2015	INC_CHANGE
1400000US42025020103	621	1222	70	632	1134	119	599	1287	0	733	970	34	753	963	0	634	1057	0	ok		4391	4311	-0.0182			36.209	121.268193	119.0587975	-1.821908487		14.6	4.9	-0.097	11	14.9	0.039	20.6	23.1	0.025	55172	56100	0.016820126
1400000US42025020105	938	1540	88	990	1402	144	960	1552	0	1053	1093	24	1073	1084	0	949	1188	0	ok		4507	5382	0.1941			37.597	119.8765859	143.1497194	19.41424451		16	19.6	0.036	8.8	10.5	0.017	20.6	16.2	-0.044	54669	49952	-0.086282903
1400000US42025020106	289	698	31	325	626	50	284	722	0	357	537	7	354	535	0	284	604	0	ok		2200	2065	-0.0614			70.221	31.32965922	29.4071574	-6.13636365		15.5	8.5	-0.07	9.6	10.4	0.008	19.2	23.2	0.04	42500	51230	0.205411765
1400000US42025020200	655	2150	97	818	1789	222	665	2234	0	976	1520	56	1095	1430	0	690	1849	0	ok		6366	6168	-0.0311			74.905	84.98765102	82.34430278	-3.110273326		4.7	3.4	-0.013	6.1	4.8	-0.013	10.9	11.3	0.004	45495	44161	-0.029321904
1400000US42025020300	993	1723	94	1141	1403	191	1409	1260	0	1403	1220	61	1482	1184	0	1559	971	0	ok		6421	6276	-0.0226			29.853	215.0872609	210.2301276	-2.258215238		4.4	10.6	0.062	11.4	9.3	-0.021	15.4	16	0.006	37944	47701	0.257142104
1400000US42025020400	492	792	49	564	615	116	682	602	0	658	529	38	648	562	0	695	455	0	ok		4010	3871	-0.0347			1.536	2610.677083	2520.182292	-3.466334139		5.4	9.5	0.041	14.4	15.5	0.011	7.6	7.5	-0.001	38252	31091	-0.187205898
1400000US42025020500	868	2268	113	1021	1994	182	1146	1985	0	1144	1656	50	1174	1645	0	1177	1513	0	ok		7102	7103	0.0001			46.368	153.1659765	153.1875431	0.014080542		4.2	6.6	0.024	6	7.8	0.018	13.4	15.8	0.024	53090	60335	0.136466378
1400000US42025020600	733	1153	90	765	1045	117	875	993	0	887	847	38	885	853	0	885	779	0	ok		5548	5388	-0.0288			1.623	3418.36106	3319.778189	-2.883922127		3.8	6.2	0.024	10.7	8.2	-0.025	13.5	13.8	0.003	44349	41793	-0.057633769
1400000US42025020700	593	1761	99	709	1572	126	797	1559	0	841	1275	47	835	1283	0	874	1159	0	ok		5233	5207	-0.005			16.904	309.571699	308.0336015	-0.496846936		2.6	5.7	0.031	6.2	8.6	0.024	13.5	17.7	0.042	55625	60366	0.085231461
1400000US42025020800	1084	2749	162	1239	2440	233	1401	2405	0	1413	1957	76	1484	1918	0	1525	1734	0	ok		8536	8799	0.0308			49.161	173.6335713	178.9833405	3.081068459		1	2	0.01	6.4	6.4	0	14.3	16.1	0.018	58829	61157	0.03957232
1400000US42025020900	739	1387	103	835	1222	143	931	1214	0	913	918	30	919	910	0	919	842	0	ok		5420	5352	-0.0125			2.484	2181.964573	2154.589372	-1.254612533		6.6	8.6	0.02	5.1	4.9	-0.002	13.7	10.6	-0.031	43482	48617	0.118094844
1400000US42027010100	483	1317	79	578	1142	148	455	1417	0	631	959	18	688	919	0	506	1106	0	ok		4130	4346	0.0523			85.599	48.2482272	50.77162116	5.230024203		1.8	0.7	-0.011	4.6	6.6	0.02	13.4	11.9	-0.015	46250	48311	0.044562162
1400000US42027010200	340	997	34	404	843	113	319	1021	0	422	749	22	454	728	0	384	788	0	ok		3021	3041	0.0066			174.22	17.34014464	17.45494203	0.662032482		0.6	0.4	-0.002	8	2.9	-0.051	8.3	9.8	0.015	49475	53684	0.085073269
1400000US42027010300	569	939	53	577	838	146	516	1029	0	587	727	18	599	714	0	438	871	0	ok		3550	3076	-0.1335			1.128	3147.163121	2726.950355	-13.35211268		3.2	4.5	0.013	6.3	11.7	0.054	19.4	14	-0.054	35694	36476	0.021908444
1400000US42027010400	467	1278	72	521	1122	176	475	1312	0	671	969	21	650	1002	0	561	1072	0	ok		3283	3641	0.109			147.812	22.21064596	24.63264146	10.90466033		0.6	1.3	0.007	5.4	6.1	0.007	8.7	12.3	0.036	48011	49394	0.028805899
1400000US42027010500	567	2059	99	676	1845	196	559	2127	0	691	1735	28	750	1685	0	598	1822	0	ok		5514	5382	-0.0239			125.55	43.91875747	42.86738351	-2.393906432		1.5	1.7	0.002	4.1	6.9	0.028	16.1	19.8	0.037	52316	57034	0.090182736
1400000US42027010600	408	1384	56	519	1172	155	385	1449	0	504	1088	17	534	1061	0	379	1216	0	ok		4135	3823	-0.0755			51.911	79.65556433	73.64527749	-7.545344623		1.1	2.4	0.013	6.9	6.1	-0.008	12.8	13.7	0.009	42170	48767	0.156438226
1400000US42027010700	866	2022	106	901	1904	188	696	2242	0	867	1643	30	917	1624	0	649	1871	0	ok		5823	5658	-0.0283			60.406	96.39770884	93.6661921	-2.833590936		1.7	3	0.013	4.5	2.9	-0.016	22	23.2	0.012	55546	59583	0.072678501
1400000US42027010800	605	1266	98	679	1148	154	587	1369	0	688	1074	24	727	1051	0	595	1164	0	ok		4964	5420	0.0919			149.62	33.1773827	36.2251036	9.186140232		2.3	2.3	0	7.3	5.1	-0.022	14.4	15.9	0.015	42524	50352	0.184084282
1400000US42027010900	1177	2422	164	1205	2311	268	993	2721	0	1189	2218	40	1257	2168	0	987	2408	0	ok		7119	7699	0.0815			106.231	67.01433668	72.47413655	8.147211687		1.4	2	0.006	3.8	3.7	-0.001	25.4	26.5	0.011	54792	52286	-0.045736604
1400000US42027011000	1301	2370	223	1339	2293	306	1210	2662	0	1308	2115	78	1396	2093	0	1087	2361	0	ok		7282	7619	0.0463			27.133	268.3816755	280.8019755	4.62784949		2.8	4.9	0.021	3.3	4.6	0.013	23.5	28.2	0.047	49312	58149	0.179205873
1400000US42027011100	1403	1525	199	1372	1520	238	1264	1800	0	1479	1428	85	1431	1503	0	1211	1649	0	ok		6247	6285	0.0061			1.85	3376.756757	3397.297297	0.608291964		5.1	3.7	-0.014	6.7	3.7	-0.03	34.8	27.4	-0.074	48211	42364	-0.121279376
1400000US42027011201	763.368	1437.604	77.58	781.836	1348.492	149.616	691.244	1567.612	0	697.792	1209.524	36.696	717.488	1214.524	0	597.54	1303.004	0	ok		4127	5797	0.4047			27.528	149.9200814	210.5855856	40.46522896		0.7	5.6	0.049	5.5	3.4	-0.021	27	24.5	-0.025	54566	55283	0.013140051
1400000US42027011300	2194.557	1223.344	213.551	2089.208	1401.644	172.56	2041.233	1546.705	0	1867.65	1289.597	83.237	1847.466	1338.401	0	1784.849	1382.473	0	ok		7870	8673	0.102			14.953	526.3157895	580.0173878	10.20330368		26.4	30.2	0.038	9.3	3.9	-0.054	64.9	58.6	-0.063	42449	45468	0.071120639
1400000US42027011400	2210.443	1305.656	203.449	2082.792	1555.356	149.44	1984.767	1741.295	0	1940.35	1572.403	48.763	1928.534	1595.599	0	1769.151	1719.527	0	ok		6776	6971	0.0288			9.578	707.4545834	727.8137398	2.877804014		12.6	13.2	0.006	5	4.3	-0.007	66.5	64.4	-0.021	59094	81500	0.379158629
1400000US42027011501	707.259	506.02	50.417	652.438	585.854	49.655	616.925	646.291	0	549.016	551.632	23.969	563.331	552.211	0	518.847	583.043	0	ok		2987	3142	0.0519			1.205	2478.838174	2607.46888	5.189153021		21.3	21.3	0	5.5	1.5	-0.04	64.5	64.1	-0.004	70709	85679	0.211712795
1400000US42027011502	2988.288	1556.504	278.414	2751.409	1904.193	214.41	2705.937	2071.887	0	2354.323	1506.542	94.074	2313.196	1584.799	0	2194.891	1656.095	0	ok		8014	7560	-0.0567			3.143	2549.793191	2405.345212	-5.665086075		31.3	27.1	-0.042	4.9	2.3	-0.026	69.1	65.3	-0.038	44535	40213	-0.097047266
1400000US42027011600	948.972	673.132	92.348	866.228	759.92	96.942	845.558	847.31	0	885.162	827.482	38.26	888.558	831.792	0	806.078	879.124	0	ok		3473	4492	0.2934			7.227	480.5590148	621.5580462	29.3406277		3	16.9	0.139	6.4	2.9	-0.035	48.5	59	0.105	70625	73977	0.047461947
1400000US42027011702	2212.172	1698.447	195.889	2071.18	1866.242	198.02	1970.533	2100.508	0	1858.703	1887.097	66.159	1914.777	1870.991	0	1678.581	2044.865	0	ok		5726	5372	-0.0618			10.999	520.5927812	488.4080371	-6.182326237		7.8	4.4	-0.034	2.6	3.1	0.005	59.5	65.7	0.062	76754	84813	0.104997785
1400000US42027011800	1722	1486	160	1625	1619	143	1511	1839	0	1517	1603	56	1535	1598	0	1369	1728	0	ok		4845	5162	0.0654			31.208	155.2486542	165.4063061	6.542827667		5.8	10	0.042	2.7	1.1	-0.016	53.1	61.9	0.088	68920	96375	0.398360418
1400000US42027011901	667	924	73	633	949	102	592	1064	0	600	889	22	595	909	0	525	970	0	ok		2615	2707	0.0352			23.596	110.8238685	114.7228344	3.518164411		2.8	3.2	0.004	4.8	5.2	0.004	50.8	59.7	0.089	98911	104236	0.053836277
1400000US42027011902	1723.453	1539.476	167.169	1628.153	1698.953	153.935	1534.138	1882.822	0	1789.661	1987.826	53.957	1828.473	1975.99	0	1635.262	2147.862	0	ok		6091	7536	0.2372			43.303	140.6600005	174.029513	23.7235265		8.1	15.4	0.073	0.9	3	0.021	57	56.4	-0.006	69688	89579	0.285429342
1400000US42027012000	2481.384	1138.453	199.705	2203.227	1409.041	150.363	2178.994	1410.798	0	1970.333	1206.637	101.714	1902.116	1240.899	0	1815.031	1240.456	0	ok		5384	5878	0.0918			0.543	9915.285451	10825.04604	9.175334321		11.3	16.9	0.056	11.2	7.9	-0.033	73	60.7	-0.123	13966	21724	0.555491909
1400000US42027012100	2032.149	972.615	183.036	1815.802	1192.518	147.586	1825.122	1199.963	0	1887.567	1075.45	99.794	1773.018	1129.937	0	1697.335	1128.479	0	ok		7945	6492	-0.1829			0.36	22069.44444	18033.33333	-18.28823159		22.1	25.3	0.032	15.5	13.6	-0.019	0	29.7	0.297	14297	26157	0.82954466
1400000US42027012200	2179.562	1139.798	215.228	1884.992	1431.308	182.539	1908.921	1453.577	0	2036.072	1274.001	119.074	1913.058	1337.598	0	1850.015	1320.812	0	ok		8759	5247	-0.401			0.556	15753.59712	9437.05036	-40.09590135		17.5	23.8	0.063	16.4	14.8	-0.016	58.7	35.6	-0.231	20773	33229	0.599624513
1400000US42027012300	894	207	51	851	281	30	831	306	0	804	289	32	786	322	0	779	319	0	ok		1644	2144	0.3041			0.535	3072.897196	4007.476636	30.41362533		15.5	12.3	-0.032	3.5	2.6	-0.009	83.8	89.2	0.054	94500	92750	-0.018518519
1400000US42027012400	1007.294	322.222	77.332	923.048	420.056	73.448	905	464.84	0	865.632	362.5	34.304	836.456	399.566	0	817.398	397.27	0	ok		3591	5070	0.4119			0.482	7450.207469	10518.6722	41.18629909		26.2	18.8	-0.074	2.4	10.5	0.081	73	72.6	-0.004	26533	25819	-0.026909886
1400000US42027012500	859.39	406.412	76.409	742.781	521.406	51.921	727.97	524.223	0	682.808	456.1	38.042	652.261	473.076	0	621.331	473.177	0	ok		3774	4627	0.226			0.131	28809.16031	35320.61069	22.60201377		14.1	16.7	0.026	10.9	18.3	0.074	39.2	54.3	0.151	10970	12463	0.13609845
1400000US42027012600	730.779	334.634	82.602	655.474	415.567	58.187	643.973	441.623	0	626.38	342.424	30.872	593.743	366.478	0	574.136	362.34	0	ok		3501	3834	0.0951			0.213	16436.61972	18000	9.511568112		16.4	17.1	0.007	10.9	6.1	-0.048	69.8	62.3	-0.075	17175	19768	0.150975255
1400000US42027012700	1313.335	454.456	86.748	1256.067	547.121	70.981	1238.631	612.08	0	1155.127	478.824	36.996	1154.345	486.55	0	1108.526	528.471	0	ok		2552	3150	0.2343			1.069	2387.27783	2946.679139	23.43260185		13.2	13	-0.002	1.2	4.7	0.035	71	70.7	-0.003	56285	67885	0.206093986
1400000US42027012800	1319.107	493.41	117.94	1256.609	574.983	122.975	1225.389	690.896	0	1142.081	593.064	57.204	1101.003	653.896	0	1092.228	636.995	0	ok		4726	5687	0.2033			0.669	7064.275037	8500.747384	20.33432078		29.7	34.4	0.047	7.5	1.9	-0.056	54.8	67.1	0.123	30556	37607	0.230756644
1400000US42027981202	90.488	106.817	9.183	87.756	107.346	13.422	81.665	124.57	0	53.343	55.897	1.885	55.177	55.693	0	46.801	62.007	0	ok		1943	2292	0.1796			1.162	1672.11704	1972.461274	17.96191456		63.5	64.3	0.008	null	0	error	4.3	6.1	0.018	null	null	error
1400000US42029300101	1395.131	898.522	84.876	1202.716	1147.598	54.424	1137.254	1243.606	0	1131.744	1206.84	18.14	1174.186	1152.9	0	1009.174	1302.646	0	ok		3102	3119	0.0055			2.498	1241.793435	1248.598879	0.548033498		10.9	16.9	0.06	5.7	3.9	-0.018	69.9	75.9	0.06	90875	115349	0.269314993
1400000US42029300103	354.951	204.74	22.043	302.642	276.743	13.889	286.988	298.7	0	296.986	282.39	5.005	305.46	274.805	0	264.539	312.899	0	ok		2326	2646	0.1376			0.824	2822.815534	3211.165049	13.75752366		18.8	25.6	0.068	4.5	5.9	0.014	57.6	56	-0.016	81964	65833	-0.196805915
1400000US42029300104	1743.784	1010.33	107.42	1524.932	1321.751	60.901	1403.503	1455.046	0	1455.905	1287.086	24.336	1489.325	1240.337	0	1261.611	1451.97	0	ok		5005	5146	0.0282			2.535	1974.358974	2029.980276	2.817182829		13.5	11.3	-0.022	4.5	3.6	-0.009	72.8	81.6	0.088	110914	121250	0.093189318
1400000US42029300106	773.12	403.88	36.376	681.156	513.196	28.72	648.032	559.876	0	645.664	529.932	11.224	663.192	513.196	0	580.788	590.484	0	ok		4429	4478	0.0111			1.561	2837.283792	2868.673927	1.106344564		14.1	27.8	0.137	3.8	2.3	-0.015	75.1	76.8	0.017	86667	108072	0.246979819
1400000US42029300107	3147.925	1817.37	182.481	2719.1	2370.26	125.97	2593.217	2561.928	0	2626.925	2390.662	42.995	2700.083	2322.612	0	2363.072	2634.317	0	ok		4438	4283	-0.0349			7.878	563.3409495	543.6659051	-3.492564213		9.3	15.3	0.06	3.6	3.8	0.002	75	84.7	0.097	149750	164135	0.0960601
1400000US42029300108	2035.636	1063.925	116.079	1779.322	1422.104	65.785	1678.447	1561.209	0	1684.612	1466.227	28.231	1738.855	1407.903	0	1523.965	1602.976	0	ok		6349	6185	-0.0258			2.447	2594.60564	2527.584798	-2.583083956		16.5	24	0.075	2.6	6.9	0.043	70.5	71.5	0.01	82200	100000	0.216545012
1400000US42029300109	1359.148	741.648	89.768	1175.736	1021.9	24.328	1073.12	1115.24	0	1061.76	1116.396	16.072	1124.52	1043.744	0	966.372	1187.3	0	ok		3831	3647	-0.048			2.021	1895.596239	1804.552202	-4.802923488		9.8	11	0.012	0.6	4.5	0.039	80.9	80.3	-0.006	142243	170337	0.197507083
1400000US42029300201	1765.972	1075.67	107.204	1532.32	1399.128	54.388	1465.67	1497.804	0	1424.169	1426.506	18.842	1467.972	1379.8	0	1255.145	1566.939	0	ok		5022	5043	0.0042			2.474	2029.911075	2038.399353	0.418160091		11.4	15.4	0.04	3.1	3.9	0.008	62.5	71	0.085	96630	105370	0.090448101
1400000US42029300202	1870.028	1486.33	125.796	1507.68	1983.872	78.612	1428.33	2106.196	0	1409.831	2170.494	23.158	1478.028	2081.2	0	1223.855	2312.061	0	ok		5516	5536	0.0036			5.752	958.9707928	962.4478442	0.362581575		7.5	13.3	0.058	2.8	3	0.002	78.6	84.8	0.062	165724	190104	0.147112066
1400000US42029300301	1471.994	1427.253	103.285	1272.919	1711.984	68.117	1186.651	1836.891	0	1192.109	1587.555	18.853	1255.116	1524.154	0	1051.993	1714.054	0	ok		3794	3990	0.0517			11.342	334.508905	351.7898078	5.166051648		8.1	12.4	0.043	1.6	3.4	0.018	60.5	60.6	0.001	98464	101184	0.027624309
1400000US42029300302	1108.549	1029.328	83.674	905.714	1310.471	46.866	871.99	1370.548	0	860.535	1225.922	16.137	893.515	1202.328	0	771.675	1309.398	0	ok		3733	3706	-0.0072			5.575	669.5964126	664.7533632	-0.723278875		4.8	3.5	-0.013	2.1	3.9	0.018	65.7	68.2	0.025	125568	148333	0.18129619
1400000US42029300303	1048	680	83	948	804	66	915	882	0	941	763	29	930	785	0	837	858	0	ok		2945	3006	0.0207			1.191	2472.712007	2523.929471	2.071307288		11.9	14.4	0.025	1.9	3.8	0.019	54.2	49.6	-0.046	90921	74214	-0.183752928
1400000US42029300400	1164	711	83	1046	857	73	1016	932	0	915	748	28	958	715	0	854	808	0	ok		3023	3263	0.0794			1.26	2399.206349	2589.68254	7.939133334		12.3	17.7	0.054	1.9	6.3	0.044	54.5	58.5	0.04	68571	70825	0.032871039
1400000US42029300501	1196.768	1110.044	90.626	1039.058	1314.656	57.72	970.248	1435.188	0	989.608	1317.206	14.18	1008.242	1294.3	0	832.262	1449.374	0	ok		4516	4482	-0.0075			5.477	824.5389812	818.3312032	-0.752878656		7.4	6	-0.014	2.3	4.6	0.023	70	75.4	0.054	158000	163813	0.036791139
1400000US42029300502	788.664	629.04	62.022	728.054	712.992	59.928	682.544	796.268	0	708.436	635.802	17.98	710.046	646.54	0	576.402	767.594	0	ok		3790	4039	0.0657			2.924	1296.169631	1381.326949	6.569920785		15	7.6	-0.074	11.2	4.3	-0.069	39.7	48.4	0.087	82500	97132	0.177357576
1400000US42029300600	1323.996	714.308	132.388	1229.78	834.372	100.158	1193.39	951.328	0	1414.516	876.138	39.252	1409.59	904.084	0	1256.236	1044.418	0	ok		4970	5384	0.0833			1.576	3153.553299	3416.243655	8.329979902		26.9	21.3	-0.056	4.8	4.8	0	43.1	41.4	-0.017	77982	74500	-0.04465133
1400000US42029300700	1453.308	544.904	137.784	1386.519	640.478	132.762	1396.809	732.344	0	1152.344	537.522	56.514	1122.64	603.255	0	1030.937	674.914	0	ok		4545	5074	0.1164			0.486	9351.851852	10440.32922	11.63916393		17.4	29.4	0.12	4.7	9.1	0.044	26.4	37.1	0.107	54890	46957	-0.144525414
1400000US42029300800	1571.457	863.344	146.765	1477.637	978.056	140.123	1430.26	1123.473	0	1320.973	779.942	34.212	1273.44	831.951	0	1144.37	945.539	0	ok		4326	3886	-0.1017			0.881	4910.329171	4410.896708	-10.17105871		17	18	0.01	4.5	5.3	0.008	39.1	40.2	0.011	58669	53160	-0.093899674
1400000US42029300900	838.807	486.36	99.415	777.952	568.446	89.309	775.749	639.399	0	695.123	461.39	20.862	706.042	460.87	0	597.793	556.161	0	ok		2408	2262	-0.0606			0.672	3583.333333	3366.071429	-6.063122903		19.2	14.6	-0.046	3.2	8.6	0.054	28.2	38.8	0.106	55938	64375	0.150827702
1400000US42029301000	2323	1938	202	2135	2216	163	1943	2526	0	2045	2125	58	2080	2130	0	1757	2416	0	ok		7036	7308	0.0387			8.737	805.3107474	836.4427149	3.86583286		6.9	8.7	0.018	3.8	6.3	0.025	47.4	55.2	0.078	89358	90951	0.017827167
1400000US42029301100	679	623	96	667	632	101	648	733	0	739	559	30	688	635	0	649	661	0	ok		3346	3331	-0.0045			0.767	4362.451108	4342.894394	-0.448296463		5.7	9.7	0.04	6.2	9.9	0.037	15.1	18.6	0.035	52694	45844	-0.129995825
1400000US42029301300	1406	1894	140	1283	2015	148	1165	2243	0	1423	1756	41	1406	1783	0	1228	1947	0	ok		6301	6741	0.0698			10.658	591.1990993	632.4826421	6.983018555		6.6	11.2	0.046	4.3	5.8	0.015	34.1	41.1	0.07	83661	79630	-0.048182546
1400000US42029301401	485.162	555.977	52.797	451.399	587.017	55.75	388.454	698.017	0	463.878	521.857	13.071	461.515	530.545	0	396.389	587.369	0	ok		2612	2658	0.0176			2.218	1177.637511	1198.376916	1.761102615		11.9	12.1	0.002	5.6	9.7	0.041	23.3	28.4	0.051	49406	56339	0.140327086
1400000US42029301402	1404.838	1648.023	118.203	1301.601	1727.983	143.25	1122.546	2017.983	0	1339.122	1559.143	39.929	1310.485	1601.455	0	1142.611	1746.631	0	ok		5229	5318	0.017			11.005	475.1476602	483.2348932	1.702046264		4.2	7.4	0.032	4.2	6.5	0.023	35.2	40.3	0.051	82807	95083	0.148248336
1400000US42029301500	610	744	70	568	798	56	514	903	0	550	758	20	560	758	0	491	812	0	ok		2493	2610	0.0469			7.538	330.7243301	346.2456885	4.693140778		2.5	4.4	0.019	2.2	8.4	0.062	45.7	45.6	-0.001	91042	89815	-0.013477296
1400000US42029301600	601	898	61	551	939	69	522	1011	0	568	852	21	548	876	0	509	891	0	ok		2537	2537	0			18.747	135.3283192	135.3283192	0		3.7	2.5	-0.012	9.2	5.9	-0.033	36.1	38.5	0.024	72048	76667	0.064110038
1400000US42029301700	510	550	37	466	614	35	420	686	0	473	562	7	472	562	0	387	643	0	ok		1784	1782	-0.0011			16.211	110.0487323	109.9253593	-0.112107607		3.8	6.8	0.03	5.7	5.6	-0.001	53.9	49.4	-0.045	100000	106563	0.06563
1400000US42029301800	1492	1478	118	1322	1708	84	1166	1911	0	1195	1571	31	1221	1541	0	1027	1712	0	ok		4345	4871	0.1211			17.677	245.7996266	275.555807	12.10586884		1.6	13.9	0.123	5.6	4.2	-0.014	61.6	61.3	-0.003	118375	126250	0.066525871
1400000US42029301900	1221	1210	91	1028	1450	71	914	1604	0	954	1499	21	974	1462	0	750	1670	0	ok		3968	4075	0.027			9.867	402.1485761	412.9928043	2.696572572		3.4	8.3	0.049	2.2	4.2	0.02	68.5	73.1	0.046	135667	135662	-3.69E-05
1400000US42029302000	1772	1299	129	1555	1588	92	1447	1731	0	1422	1548	26	1430	1548	0	1239	1721	0	ok		5420	5646	0.0417			12.45	435.3413655	453.4939759	4.169741687		13.8	19.3	0.055	4.1	4.5	0.004	66	77.3	0.113	136071	146944	0.079906813
1400000US42029302101	1931.417	1298.447	130.623	1735.199	1524.474	113.749	1590.417	1737.987	0	1600.476	1416.016	37.577	1552.287	1468.656	0	1350.485	1666.458	0	ok		5847	6503	0.1122			8.442	692.6083866	770.3150912	11.21942877		24.2	28	0.038	4.5	4.5	0	51.4	52.3	0.009	85641	94844	0.107460212
1400000US42029302102	1210.583	740.553	72.377	1051.801	956.526	58.251	1003.583	1020.013	0	1100.524	884.984	28.423	1118.713	872.344	0	927.515	1047.542	0	ok		4634	4196	-0.0945			2.494	1858.059342	1682.437851	-9.451877399		19.2	25.5	0.063	7.6	4	-0.036	59.7	57.5	-0.022	93849	84500	-0.099617471
1400000US42029302202	2763.22	1831.675	177.73	2476.615	2172.375	168.25	2297.535	2472.675	0	2407.28	2182.48	58.145	2454.355	2136.47	0	2107.905	2437.45	0	ok		6732	6971	0.0355			7.482	899.7594226	931.7027533	3.550207966		19.7	27.2	0.075	5.3	2.9	-0.024	61.4	60.6	-0.008	92181	82941	-0.100237576
1400000US42029302203	1116.78	688.325	75.27	1005.385	814.625	68.75	937.465	930.325	0	995.72	812.52	20.855	1008.645	805.53	0	889.095	906.55	0	ok		5460	5154	-0.056			2.767	1973.256234	1862.667149	-5.604395572		21.9	23.4	0.015	2.6	5	0.024	55.1	56.3	0.012	109500	114911	0.049415525
1400000US42029302204	1811	1249	138	1662	1463	110	1554	1616	0	1630	1320	40	1664	1287	0	1442	1480	0	ok		5882	6307	0.0723			2.585	2275.435203	2439.845261	7.225433525		21	23	0.02	3	7.9	0.049	58.6	51.1	-0.075	84386	92188	0.092456095
1400000US42029302300	1083.699	420.069	72.873	975.184	549.077	55.866	935.751	626.99	0	893.692	417.309	15.539	870.973	439.589	0	792.186	501.399	0	ok		2578	2877	0.116			0.404	6381.188119	7121.287129	11.59813809		10.8	9.4	-0.014	8.2	4.7	-0.035	43.7	59.4	0.157	48906	59023	0.206866233
1400000US42029302400	1277.259	371.591	80.893	1193.149	488.912	68.609	1143.588	583.871	0	1147.515	433.918	27.411	1135.607	458.65	0	1053.817	521.053	0	ok		4102	3865	-0.0578			0.494	8303.643725	7823.88664	-5.777669429		47	39.1	-0.079	8.8	6.4	-0.024	32.3	50.8	0.185	48189	49423	0.025607504
1400000US42029302500	2197.621	786.433	171.989	2033.836	1007.397	112.52	1953.544	1144.512	0	1998.368	813.422	67.496	1933.833	883.174	0	1807.455	962.837	0	ok		3985	4235	0.0627			0.442	9015.837104	9581.447964	6.273525725		11.9	11.6	-0.003	3.6	8.6	0.05	63.5	60.7	-0.028	54237	50733	-0.064605343
1400000US42029302600	1100.194	298.505	75.614	1040.077	349.876	81.784	1052.949	393.134	0	983.94	251.546	25.638	941.549	297.582	0	919.817	301.457	0	ok		4816	4868	0.0108			0.414	11632.85024	11758.45411	1.079734265		37.3	37.3	0	5.1	6.6	0.015	30.2	27.6	-0.026	32639	29911	-0.083580992
1400000US42029302702	1349.621	830.507	121.396	1256.119	942.009	92.138	1198.603	1068.875	0	958.383	872.016	40.675	967.429	875.652	0	1127.14	980.419	0	ok		4727	4911	0.0389			1.708	2767.564403	2875.29274	3.892532253		29.8	28.2	-0.016	2.2	5.7	0.035	36.5	51.4	0.149	58207	67500	0.159654337
1400000US42029302703	1823.063	1618.752	136.117	1589.291	1959.954	82.093	1430.105	2174.257	0	1770.71	1785.106	28.328	1816.268	1768.619	0	1269.174	1942.901	0	ok		3791	3898	0.0282			4.369	867.7042802	892.1950103	2.822474276		4.5	5.6	0.011	6.1	7	0.009	63.4	59.6	-0.038	124708	104444	-0.16249158
1400000US42029302704	986.937	934.248	76.883	834.709	1128.046	58.907	761.895	1234.743	0	775.29	1026.894	19.672	773.732	993.381	0	657.826	1129.099	0	ok		4856	5385	0.1089			1.961	2476.287608	2746.047935	10.89373973		5.7	11.6	0.059	5.8	5.3	-0.005	63.1	59.9	-0.032	116339	114485	-0.015936186
1400000US42029302705	1026.379	904.493	74.604	890.881	1047.991	84.862	843.397	1155.125	0	975.617	974.984	32.325	1007.571	953.348	0	871.86	1086.581	0	ok		4065	4239	0.0428			1.097	3705.56062	3864.175023	4.280442807		11	19.1	0.081	3.1	3.3	0.002	42.2	52.6	0.104	86288	77170	-0.105669386
1400000US42029302706	1413	1021	99	1268	1188	105	1193	1333	0	1253	1074	26	1275	1058	0	1104	1198	0	ok		4334	4435	0.0233			2.718	1594.55482	1631.714496	2.330410691		11.5	4.6	-0.069	7.8	4.5	-0.033	50.6	49.4	-0.012	84554	83467	-0.01285569
1400000US42029302802	1638.949	1759.907	114.693	1372.771	2125.321	79.841	1257.115	2286.845	0	1378.964	2094.811	25.986	1442.173	2024.866	0	1175.92	2273.864	0	ok		5001	4986	-0.003			3.908	1279.682702	1275.844422	-0.299939977		3.4	0.7	-0.027	2.1	4.4	0.023	65.4	62.5	-0.029	119563	120386	0.0068834
1400000US42029302803	792.508	922.512	39.348	692.596	1050.224	42.176	623.244	1144.716	0	640.392	1061.712	9.024	686.196	1019.652	0	574.412	1118.684	0	ok		2161	1929	-0.1074			1.097	1969.917958	1758.432088	-10.73577045		5.5	1	-0.045	8.1	10.6	0.025	56.9	54.3	-0.026	54550	51304	-0.059505041
