id	margin
5079	0.315416885
5081	0.425077042
5083	0.513458349
5085	0.532914892
5087	0.491005603
5089	0.550759155
5091	0.438339057
5093	0.105194306
5095	0.036876356
5097	0.533526851
5099	0.261367151
5101	0.583221656
5103	0.103936848
5105	0.461428911
5107	-0.268204236
5109	0.623356926
5111	0.240583002
5113	0.664450191
5115	0.504803899
5117	0.496768508
5119	-0.178757101
5121	0.488357358
5125	0.434954109
5127	0.620152469
5129	0.636560303
5131	0.380765434
5133	0.488377242
5135	0.547009736
5123	-0.11279007
5137	0.523249502
5139	0.277512547
5141	0.539305302
5143	0.103924354
5145	0.57852173
5147	0.089019608
5149	0.489591485
4001	-0.368776462
4003	0.225855795
4005	-0.194417859
4007	0.32367511
4009	0.39567803
4011	0.246685168
4012	0.418373555
4013	0.034465287
4015	0.514510237
4017	0.079160665
4019	-0.134798011
4021	0.193166676
4023	-0.471258207
4025	0.314259539
4027	0.055202532
6001	-0.644431217
6003	-0.186086957
6005	0.252240196
6007	0.040035516
6009	0.238828692
6011	0.135274492
6013	-0.434738396
6015	0.176156394
6017	0.138857758
6019	-0.038803024
6021	0.290329459
6023	-0.259037936
6025	-0.411295538
6027	0.136693347
6029	0.150111379
6031	0.140899225
6033	-0.037408969
6035	0.513337171
6037	-0.480184927
6039	0.173306482
6041	-0.628691753
6043	0.232398333
6045	-0.291560997
6047	-0.079251229
6049	0.480797857
6051	-0.11951882
6053	-0.396737556
6055	-0.351917411
6057	-0.045492814
6059	-0.07680045
6061	0.112985943
6063	0.210079275
6065	-0.043344763
6067	-0.236872388
6069	-0.203676303
6071	-0.097790017
6073	-0.178357952
6075	-0.760891882
6077	-0.128865206
6079	-0.082913907
6081	-0.576868093
6083	-0.282419135
6085	-0.524950391
6087	-0.572879684
6089	0.373735425
6091	0.247782705
6093	0.206997379
6095	-0.304766543
6097	-0.479129587
6099	-0.006269974
6101	0.162640902
6103	0.367650273
6105	0.113019508
6107	0.120428038
6109	0.209014997
6111	-0.168003222
6113	-0.420401794
6115	0.241190996
8001	-0.072314061
8003	-0.019863709
8005	-0.137496538
8007	0.239368999
8009	0.682486948
8011	0.309196617
8013	-0.48631567
8014	-0.140806598
8015	0.046367852
8017	0.723048327
8019	-0.028741866
8021	0.03324937
8023	-0.29010989
8025	0.485109199
8027	0.411879896
8029	0.452313787
8031	-0.563835878
8033	0.576422764
8035	0.181135809
8037	-0.198973951
8039	0.540506087
8041	0.225678562
8043	0.447486289
8045	0.070875114
8047	-0.019585898
8049	0.134852578
8051	-0.195504893
8053	0.241086587
8055	0.064687169
8057	0.530162413
8059	-0.069951442
8061	0.744431419
8063	0.655411016
8065	-0.105826772
8067	-0.092083849
8069	-0.049232324
8071	0.155685044
8073	0.613655287
8075	0.559575345
8077	0.362879962
8079	0.164110429
8081	0.678801843
8083	0.303085157
8085	0.420740389
8087	0.418573351
8089	0.251885669
8091	-0.107392759
8093	0.263738409
8095	0.581046312
8097	-0.454125349
8099	0.469063881
8101	-0.003310487
8103	0.683643772
8105	0.195881924
8107	-0.16976474
8109	-0.087181382
8111	-0.098814229
8113	-0.447691951
8115	0.548387097
8117	-0.276321524
8119	0.424769415
8121	0.736706056
8123	0.224329173
8125	0.654802744
9001	-0.2029497
9003	-0.215112507
9005	0.138965864
9007	-0.073063958
9009	-0.120316353
9011	-0.067270552
9013	-0.057883196
9015	0.078141333
11001	-0.887245247
10001	0.049048523
10003	-0.296013279
10005	0.219989793
12001	-0.22519499
12003	0.64761754
12005	0.462656768
12007	0.495040503
12009	0.197542765
12011	-0.350537227
12013	0.562221856
12015	0.277970993
12017	0.397185576
12019	0.443105215
12021	0.260144864
12023	0.444661277
12027	0.277204721
12029	0.632046654
12031	0.015006974
12033	0.206161903
12035	0.2058593
12037	0.396635016
12039	-0.374699941
12041	0.627583749
12043	0.396096441
12045	0.495260338
12047	0.282516969
12049	0.407945097
12051	0.142445525
12053	0.289854918
12055	0.320428173
12057	-0.068048908
12059	0.778744416
12061	0.244902812
12063	0.373767681
12065	0.051433059
12067	0.675555556
12069	0.231262287
12071	0.203857003
12073	-0.251169985
12075	0.447513812
12077	0.573899848
12079	0.155592144
12081	0.171492429
12083	0.262211651
12085	0.268529642
12086	-0.295646132
12087	0.069189801
12089	0.502224037
12091	0.477631958
12093	0.395319836
12095	-0.246405277
12097	-0.250283967
12099	-0.153140049
12101	0.215705897
12103	0.011024984
12105	0.141050214
12107	0.366072522
12113	0.534449629
12115	0.115627831
12117	0.016285092
12109	0.334301132
12111	0.024415374
12119	0.392581769
12121	0.552931727
12123	0.514495096
12125	0.624099772
12127	0.13050126
12129	0.401394682
12131	0.561220537
12133	0.571518306
13001	0.579465943
13003	0.451996928
13005	0.68553616
13007	0.086805556
13009	-0.017045101
13011	0.784048373
13013	0.503850423
13015	0.552046456
13017	0.276211379
13019	0.665396922
13021	-0.202204811
13023	0.531617349
13025	0.786316627
13027	0.187460115
13029	0.431720109
13031	0.23452445
13033	-0.025561497
13035	0.438007808
13037	-0.172516065
13039	0.338539177
13043	0.435986159
13045	0.401449342
13047	0.606978499
13049	0.485528942
13051	-0.14478413
13053	0.110549133
13055	0.587557604
13057	0.499959395
13059	-0.380430112
13061	-0.10306845
13063	-0.719081985
13065	0.425296766
13067	-0.020874691
13069	0.394717904
13071	0.473219541
13073	0.376959028
13075	0.401291818
13077	0.42307755
13079	0.429125461
13081	0.2272
13083	0.654376403
13085	0.722260274
13087	0.186071498
13089	-0.647579519
13091	0.455325232
13093	0.021115746
13095	-0.383109801
13097	-0.107522008
13099	0.080928482
13101	0.723404255
13103	0.556272708
13105	0.34908999
13107	0.369609594
13109	0.353692393
13111	0.654709283
13113	0.195058539
13115	0.435562044
13117	0.476539861
13119	0.685744631
13121	-0.421204255
13123	0.669393534
13125	0.789208633
13127	0.28624306
13129	0.636339523
13131	0.331120061
13133	0.259766731
13135	-0.057419636
13137	0.663504464
13139	0.506580354
13141	-0.519036954
13143	0.716179199
13145	0.478831137
13147	0.466607125
13149	0.624583928
13151	-0.043463182
13153	0.21644084
13155	0.497676961
13157	0.63883653
13159	0.466921543
13161	0.629003734
13163	-0.10845111
13165	0.258404746
13167	0.375611081
13169	0.34685404
13171	0.384950495
13173	0.412093674
13175	0.291238174
13177	0.529916348
13179	-0.211789578
13181	0.362926829
13183	0.30834753
13185	0.181837938
13187	0.60021097
13193	-0.271751808
13195	0.566931771
13197	0.222431668
13189	0.186987484
13191	0.200916341
13199	0.154231565
13201	0.498425197
13205	0.099274532
13207	0.414280079
13209	0.511516854
13211	0.413460519
13213	0.68757044
13215	-0.185904567
13217	-0.023500126
13219	0.401050972
13221	0.42
13223	0.412408477
13225	0.030096271
13227	0.691889572
13229	0.739756064
13231	0.69556196
13233	0.575151858
13235	0.37020567
13237	0.399851553
13239	0.109195402
13241	0.609384828
13243	-0.112953368
13245	-0.323753869
13247	-0.25919817
13249	0.561026716
13251	0.176346727
13253	0.32345541
13255	0.242444102
13257	0.599077869
13259	-0.202143205
13261	-0.022327531
13263	-0.24822695
13265	-0.218506132
13267	0.496293066
13269	0.225455614
13271	0.299420137
13273	-0.09452022
13275	0.218206086
13277	0.374179431
13279	0.469257795
13281	0.620130836
13283	0.351111111
13285	0.234404683
13287	0.251032448
13289	0.015790772
13291	0.655120857
13293	0.349414134
13295	0.615105059
13297	0.564353741
13299	0.41744856
13301	-0.138078902
13303	-0.005818095
13305	0.588666153
13307	0.142728905
13309	0.36869648
13311	0.686347804
13313	0.447566036
13315	0.41843256
13317	0.162192394
13319	0.102666043
13321	0.49951609
15001	-0.366268404
15003	-0.298715709
15007	-0.337269793
15009	-0.385699434
19001	0.353551476
19003	0.397694524
19005	0.243235337
19007	0.363845144
19009	0.312518497
19011	0.259605551
19013	-0.073140254
19015	0.138801487
19017	0.138576779
19019	0.151721417
19021	0.249908302
19023	0.369451522
19025	0.405484819
19027	0.318351701
19029	0.398157335
19031	0.180801193
19033	0.077011443
19035	0.406078241
19037	0.231663264
19039	0.282179342
19041	0.424256614
19043	0.227852275
19045	0.051433093
19047	0.382250073
19049	0.096392588
19051	0.452306895
19053	0.295706184
19055	0.298090562
19057	0.06952386
19059	0.360300576
19061	0.012439586
19063	0.374973444
19065	0.196168348
19067	0.149530369
19069	0.338351984
19071	0.405740011
19073	0.23750525
19075	0.394472362
19077	0.333038557
19079	0.228620372
19081	0.411006019
19083	0.291701294
19085	0.375304961
19087	0.308744346
19089	0.207898824
19091	0.459566859
19093	0.518941504
19095	0.24155194
19097	0.194433555
19099	0.183638688
19101	0.004499438
19103	-0.382735963
19105	0.193686944
19107	0.436393578
19109	0.365432099
19111	0.161517649
19113	-0.089810228
19115	0.286668015
19117	0.380963463
19119	0.674084596
19121	0.313269975
19123	0.457213646
19125	0.311666857
19127	0.084858757
19129	0.390378549
19131	0.242723881
19133	0.413480663
19135	0.411550468
19137	0.423969588
19139	0.066278948
19141	0.601660316
19143	0.618079449
19145	0.441159587
19147	0.360290971
19149	0.519338286
19151	0.451579222
19153	-0.114919884
19155	0.215507034
19157	0.068503043
19159	0.397540984
19161	0.469755719
19163	-0.01436179
19165	0.429186603
19167	0.69331258
19169	-0.122142711
19171	0.205419176
19173	0.450549451
19175	0.277565881
19177	0.476744186
19179	0.207988797
19181	0.163545846
19183	0.206208426
19185	0.46217049
19187	0.217878067
19189	0.265348959
19191	0.008380137
19193	0.198565206
19195	0.218216319
19197	0.319381409
16001	0.092398779
16003	0.522675218
16005	0.204699895
16007	0.665300546
16009	0.553673664
16011	0.480180451
16013	-0.286860021
16015	0.497376705
16017	0.30211121
16019	0.40190446
16021	0.554563107
16023	0.61300813
16025	0.500834725
16027	0.417626064
16029	0.66029654
16031	0.600758132
16033	0.561837456
16035	0.565114444
16037	0.55946954
16039	0.469773448
16041	0.63938898
16043	0.602030102
16045	0.597459759
16047	0.541899441
16049	0.637845069
16051	0.650335629
16053	0.490297178
16055	0.425202909
16057	-0.046180977
16059	0.559980334
16061	0.586163522
16063	0.471395881
16065	0.49340218
16067	0.541484716
16069	0.341436464
16071	0.651353965
16073	0.627806122
16075	0.598632299
16077	0.350616389
16079	0.373632813
16081	0.000805477
16083	0.445834509
16085	0.185642176
16087	0.562864841
17001	0.475259679
17003	0.082978723
17005	0.377646744
17007	0.146390019
17009	0.556934932
17011	0.199595167
17013	0.383411581
17015	0.270737014
17017	0.316383063
17019	-0.184526212
17021	0.427171783
17023	0.479217291
17025	0.636349156
17027	0.489634005
17029	0.264133457
17031	-0.529564547
17033	0.491007406
17035	0.575367314
17037	-0.030442436
17039	0.423751506
17041	0.463468908
17043	-0.14080871
17045	0.495438777
17047	0.708031401
17049	0.604888685
17051	0.583184446
17053	0.487199873
17055	0.452705984
17057	0.151451086
17059	0.47788926
17061	0.529953086
17063	0.235725831
17065	0.580497224
17067	0.507674597
17069	0.577121425
17071	0.287931034
17073	0.211579729
17075	0.559622379
17077	-0.029784977
17079	0.597374608
17081	0.432453324
17083	0.464203868
17085	0.14860875
17087	0.583180987
17089	-0.089416021
17091	0.132593006
17093	0.014956214
17095	0.032735385
17097	-0.202940315
17099	0.144322662
17101	0.534691174
17103	0.203614854
17105	0.410174881
17107	0.401154163
17115	0.181270224
17117	0.350166811
17119	0.156049163
17121	0.448554217
17123	0.337455531
17125	0.317581222
17127	0.495854063
17109	0.117041053
17111	0.080559421
17113	0.014722451
17129	0.37708236
17131	0.206605679
17133	0.371815036
17135	0.399563489
17137	0.298966249
17139	0.479465292
17141	0.265526515
17143	-0.027586652
17145	0.451576345
17147	0.335992808
17149	0.581523197
17151	0.61163227
17153	0.309745249
17155	0.201235371
17157	0.468286773
17159	0.544823067
17161	-0.083991043
17165	0.507121239
17167	0.094244962
17169	0.382120253
17171	0.556329849
17173	0.543438416
17163	-0.056215971
17175	0.3801256
17177	0.169731114
17179	0.284970085
17181	0.398285177
17183	0.292157455
17185	0.535542392
17187	0.166753247
17189	0.55856833
17191	0.716448643
17193	0.57991494
17195	0.063149544
17197	-0.056712828
17199	0.412577175
17201	0.011740558
17203	0.418381557
18001	0.524580106
18003	0.196032568
18005	0.333323042
18007	0.47044335
18009	0.436748237
18011	0.295468014
18013	0.315756196
18015	0.509002207
18017	0.420162717
18019	0.219571853
18021	0.552624567
18023	0.480077337
18025	0.368111523
18027	0.62826006
18029	0.553199498
18031	0.5738621
18033	0.482457184
18035	0.136848699
18037	0.400461917
18039	0.324343811
18041	0.481322141
18043	0.201155138
18045	0.559941129
18047	0.609463148
18049	0.483639838
18051	0.475633402
18053	0.395419787
18055	0.533749909
18057	0.195827638
18059	0.448247148
18061	0.443490933
18063	0.341903851
18065	0.436911582
18067	0.33901072
18069	0.50976587
18071	0.514145562
18073	0.45405446
18075	0.478271791
18077	0.312978233
18079	0.527035538
18081	0.424859201
18083	0.471807789
18085	0.551540414
18087	0.51769263
18089	-0.206400096
18091	0.06407521
18093	0.514992661
18095	0.256820723
18097	-0.228343534
18099	0.415815193
18101	0.585396297
18103	0.536383929
18105	-0.236988702
18107	0.509171578
18109	0.565554843
18111	0.461232948
18113	0.491059799
18115	0.490915324
18117	0.458175601
18119	0.493544601
18121	0.520377129
18123	0.186168224
18125	0.518822152
18127	0.067824086
18129	0.39187018
18131	0.46477837
18133	0.495980926
18135	0.48479342
18137	0.573494918
18139	0.522179096
18143	0.378807947
18145	0.472316699
18147	0.372627774
18141	-0.002083105
18149	0.420333839
18151	0.439504474
18153	0.470265218
18155	0.447375653
18157	0.056592803
18159	0.532889481
18161	0.526475959
18163	0.168517309
18165	0.351511645
18167	0.151684399
18169	0.50696981
18171	0.524878796
18173	0.339322503
18175	0.491485044
18177	0.301309873
18179	0.56496228
18181	0.429206221
18183	0.513550048
20001	0.409672563
20003	0.525175465
20005	0.317691225
20007	0.697600724
20009	0.589115781
20011	0.508279824
20013	0.507828283
20015	0.454400946
20017	0.48509687
20019	0.713279133
20021	0.483901741
20023	0.698367637
20025	0.707019329
20027	0.581164475
20029	0.551292091
20031	0.573195356
20033	0.70361727
20035	0.37630433
20037	0.231185782
20039	0.71369863
20041	0.539835165
20043	0.59922757
20045	-0.327196202
20047	0.630733945
20049	0.705321684
20051	0.483876501
20053	0.539984768
20055	0.323604974
20057	0.398922559
20059	0.393694877
20061	0.217000982
20063	0.736445783
20065	0.654545455
20067	0.574643012
20069	0.693187469
20071	0.6885759
20073	0.591248666
20075	0.680047226
20077	0.621567847
20079	0.240508941
20081	0.602307692
20083	0.716699801
20085	0.418892963
20087	0.322537112
20089	0.690492245
20091	0.027106054
20093	0.621886792
20095	0.583053947
20097	0.727272727
20099	0.378583154
20101	0.697954272
20103	0.246765063
20105	0.658839779
20107	0.620705772
20109	0.723293769
20111	0.161600681
20115	0.503385178
20117	0.478374836
20113	0.419834445
20119	0.706865672
20121	0.400353453
20123	0.618626062
20125	0.50838854
20127	0.468847352
20129	0.711206897
20131	0.667064677
20133	0.467566249
20135	0.735888502
20137	0.699086758
20139	0.432695097
20141	0.687963491
20143	0.640963015
20145	0.501537279
20147	0.72922252
20149	0.50777102
20151	0.539936942
20153	0.724447514
20155	0.359518936
20157	0.653381643
20159	0.5562097
20161	0.045177045
20163	0.725820017
20165	0.644504749
20167	0.663913596
20169	0.343440536
20171	0.741083835
20173	0.191441217
20175	0.323423993
20177	0.028228872
20179	0.778267254
20181	0.671265274
20183	0.665342602
20185	0.627388535
20187	0.603773585
20189	0.728008635
20191	0.506109122
20193	0.679012346
20195	0.697738177
20197	0.474550898
20199	0.854942234
20201	0.656705267
20203	0.670235546
20205	0.630959219
20207	0.558450704
20209	-0.291276044
21001	0.645843461
21003	0.632900433
21005	0.491326441
21007	0.572370027
21009	0.498457208
21011	0.376010487
21013	0.62219477
21015	0.418001738
21017	0.316005005
21019	0.370297901
21021	0.290764233
21023	0.569562748
21025	0.428421788
21027	0.516143754
21029	0.498251748
21031	0.624394619
21033	0.543703952
21035	0.350271214
21037	0.244684608
21039	0.639476722
21041	0.384835108
21043	0.5172884
21045	0.732370301
21047	0.31356201
21049	0.370777496
21051	0.755545697
21053	0.732375393
21055	0.662289395
21057	0.667428945
21059	0.322259136
21061	0.602405039
21063	0.442571128
21065	0.564824847
21067	-0.094672035
21069	0.53984
21071	0.482900551
21073	0.046224832
21075	0.32549349
21077	0.50809838
21079	0.584657822
21081	0.560988378
21083	0.564648414
21085	0.592578569
21087	0.664040518
21089	0.454964648
21091	0.359739049
21093	0.302136247
21095	0.721984363
21097	0.437869822
21099	0.494422256
21101	0.276863701
21103	0.436292355
21105	0.560037089
21107	0.539581796
21109	0.801710024
21111	-0.133415349
21113	0.400566718
21115	0.710564854
21117	0.26069119
21119	0.540653231
21121	0.676943588
21123	0.553703412
21125	0.691306275
21127	0.624648004
21129	0.641006384
21131	0.805660798
21133	0.629832439
21135	0.675987153
21137	0.572789116
21139	0.577983628
21141	0.46099486
21143	0.440515282
21151	0.311860228
21153	0.51867788
21155	0.301307351
21157	0.51864732
21159	0.79473551
21161	0.412368275
21145	0.372075182
21147	0.753291753
21149	0.524205915
21163	0.460934304
21165	0.471392587
21167	0.505246243
21169	0.544844021
21171	0.736726107
21173	0.410772056
21175	0.550146874
21177	0.469185957
21179	0.336977988
21181	0.412407473
21183	0.563762262
21185	0.310646203
21187	0.536922153
21189	0.693227092
21191	0.572760573
21193	0.569941321
21195	0.627633235
21197	0.452544426
21199	0.667213993
21201	0.530108588
21203	0.702064014
21205	0.212821384
21207	0.706155917
21209	0.30377913
21211	0.336526771
21213	0.389819245
21215	0.554737617
21217	0.510308822
21219	0.538671138
21221	0.495697329
21223	0.499735869
21225	0.542760509
21227	0.241800231
21229	0.461305817
21231	0.618302454
21233	0.543935217
21235	0.671630948
21237	0.399012908
21239	0.202184986
22001	0.566749434
22003	0.514981071
22005	0.359731445
22007	0.255227439
22009	0.369760569
22011	0.652938055
22013	0.089507495
22015	0.457926854
22017	-0.042284158
22019	0.332911559
22021	0.646632566
22023	0.794420368
22025	0.444192751
22027	0.135181436
22029	0.248280528
22031	0.215158924
22033	-0.092144938
22035	-0.265056142
22037	0.132842063
22039	0.413267021
22041	0.43745907
22043	0.705862343
22045	0.314445061
22047	-0.062581811
22049	0.405948553
22051	0.147484949
22053	0.538978777
22055	0.335845983
22057	0.56514744
22059	0.796285018
22061	0.196045864
22063	0.7252513
22065	-0.172654269
22067	0.113651704
22069	0.109646747
22071	-0.661554532
22073	0.254342742
22075	0.336076428
22077	0.172179236
22079	0.325416095
22081	0.102442334
22083	0.326073364
22085	0.630965764
22087	0.333712912
22089	0.307827415
22091	-0.143527834
22093	-0.079602813
22095	-0.245371263
22097	0.119039279
22099	0.334226572
22101	0.275589174
22103	0.508067434
22105	0.325766977
22107	-0.058592214
22109	0.483812909
22111	0.484762254
22113	0.596443987
22115	0.649672338
22117	0.368488884
22119	0.291014333
22121	0.12147915
22123	0.68396722
22125	0.197136944
22127	0.465138191
25001	-0.13409514
25003	-0.414544158
25005	-0.092836127
25007	-0.512856393
25009	-0.224974743
25011	-0.369652776
25013	-0.160238737
25015	-0.39455113
25017	-0.381522069
25019	-0.351655215
25021	-0.279383198
25023	-0.072325187
25025	-0.629849399
25027	-0.104963094
24001	0.480506402
24003	-0.006441946
24005	-0.17440309
24510	-0.745698153
24009	0.184394061
24011	0.395422376
24013	0.368512824
24015	0.352832731
24017	-0.302152318
24019	0.159826137
24021	0.03984795
24023	0.615032933
24025	0.245186115
24027	-0.334806456
24029	0.045821514
24031	-0.555415136
24033	-0.809866958
24035	0.361100962
24039	0.179288321
24037	0.24581018
24041	0.119214137
24043	0.323541519
24045	0.116342131
24047	0.278714168
23001	0.094217564
23003	0.172811258
23005	-0.264165046
23007	0.054877304
23009	-0.07582153
23011	0.037227837
23013	-0.14299987
23015	-0.023982829
23017	0.129992925
23019	0.109300992
23021	0.252077865
23023	-0.063669198
23025	0.227433765
23027	-0.002828104
23029	0.161785132
23031	-0.04773521
26001	0.39957922
26003	0.204298693
26005	0.287926314
26007	0.286832789
26009	0.296271736
26011	0.33069599
26013	0.287435456
26015	0.33332232
26017	0.126313005
26019	0.14000587
26021	0.127291951
26023	0.381140085
26025	0.124774606
26027	0.299544517
26029	0.242809089
26031	0.320803107
26033	0.24245173
26035	0.318042585
26037	0.126836604
26039	0.328406264
26041	0.253479179
26043	0.354414003
26045	0.055202385
26047	0.194098221
26049	-0.094679685
26051	0.347177678
26053	0.149596609
26055	0.125301205
26057	0.256234035
26059	0.467555332
26061	0.15726813
26063	0.381751641
26065	-0.276539954
26067	0.309816416
26069	0.299647914
26071	0.282741117
26073	0.036852904
26075	0.201216094
26077	-0.127899592
26079	0.44103139
26081	0.030665752
26083	0.200839748
26085	0.228978979
26087	0.383437486
26089	0.03151047
26091	0.210872644
26093	0.296342953
26095	0.417313665
26097	0.271846255
26099	0.115458733
26101	0.153675187
26103	-0.04243548
26105	0.219948151
26107	0.261123098
26109	0.29400836
26111	0.194011185
26113	0.523352965
26115	0.22126557
26117	0.340149119
26119	0.441693291
26121	-0.008792178
26123	0.39646096
26125	-0.081188985
26127	0.273460472
26129	0.365588292
26131	0.261403509
26133	0.437010475
26135	0.442885278
26137	0.375927847
26139	0.303840996
26141	0.289119889
26143	0.295642835
26145	0.011401516
26151	0.445512654
26153	0.285955192
26155	0.19636353
26147	0.314306229
26149	0.309572901
26157	0.37955423
26159	0.139463463
26161	-0.415008467
26163	-0.372601715
26165	0.364159958
27001	0.259335874
27003	0.096923144
27005	0.331889994
27007	0.09828298
27009	0.363216313
27011	0.25137413
27013	0.037256435
27015	0.36192637
27017	-0.016612216
27019	0.137000472
27021	0.316839786
27023	0.288903268
27025	0.305308407
27027	0.01975402
27029	0.431952663
27031	-0.225
27033	0.351237493
27035	0.31784188
27037	-0.046475319
27039	0.324214313
27041	0.357905933
27043	0.340720598
27045	0.218567784
27047	0.173708331
27049	0.179927951
27051	0.277729511
27053	-0.353106547
27055	0.139895388
27057	0.335901252
27059	0.382227545
27061	0.165116279
27063	0.388226664
27065	0.357292308
27067	0.25494272
27069	0.222598392
27071	0.200063361
27073	0.2589309
27075	-0.022404203
27077	0.442600897
27079	0.306652317
27081	0.356429047
27083	0.282875752
27087	0.029411765
27089	0.413642053
27091	0.413506543
27085	0.384125455
27093	0.402606985
27095	0.357661415
27097	0.529713699
27099	0.07858077
27101	0.361697544
27103	0.030702244
27105	0.298649907
27107	0.134591584
27109	-0.007543171
27111	0.359311114
27113	0.277919352
27115	0.263019885
27117	0.46264909
27119	0.290311607
27121	0.268033047
27123	-0.394377343
27125	0.3212186
27127	0.429553265
27129	0.366653444
27131	0.030791197
27133	0.357395465
27135	0.462855671
27139	0.153864767
27141	0.370269932
27143	0.4191795
27137	-0.118083768
27145	0.279078306
27147	0.260451681
27149	0.127850467
27151	0.258252818
27153	0.477394508
27155	0.233947515
27157	0.265470928
27159	0.457354221
27161	0.326652051
27163	-0.018600841
27165	0.191913096
27167	0.37694419
27169	0.029243385
27171	0.331694479
27173	0.353702646
29001	0.248988853
29003	0.50547046
29005	0.557473375
29007	0.439510107
29009	0.596891263
29011	0.701786918
29013	0.546440593
29015	0.541318865
29017	0.727112365
29019	-0.059127137
29021	0.261648342
29023	0.615772981
29025	0.555581341
29027	0.42160297
29029	0.541655396
29031	0.500908475
29033	0.627149736
29035	0.663969036
29037	0.358671005
29039	0.638579165
29041	0.519939425
29043	0.542010919
29045	0.52291918
29047	0.111189432
29049	0.439933314
29051	0.367757172
29053	0.46276329
29055	0.594758065
29057	0.644646925
29059	0.621505376
29061	0.551097858
29063	0.591721133
29065	0.681764532
29067	0.675570228
29069	0.535842633
29071	0.461204916
29073	0.557630306
29075	0.560171447
29077	0.274173452
29079	0.60774983
29081	0.649375339
29083	0.478538813
29085	0.534873861
29087	0.672913118
29089	0.41187384
29091	0.632098765
29093	0.525821596
29095	-0.166447326
29097	0.508375018
29099	0.353188197
29101	0.368852848
29103	0.553829673
29105	0.644839902
29107	0.43819159
29109	0.610891208
29111	0.541329739
29113	0.504887959
29115	0.510588658
29117	0.563982522
29121	0.564190526
29123	0.58236179
29125	0.614717652
29127	0.497984809
29119	0.640106887
29129	0.730304773
29131	0.660154197
29133	0.414714424
29135	0.60326087
29137	0.556064625
29139	0.55420354
29141	0.565967102
29143	0.453890098
29145	0.586961443
29147	0.407882191
29149	0.600986278
29151	0.684797966
29153	0.647633859
29155	0.334937759
29157	0.616926248
29159	0.4693821
29161	0.429104276
29163	0.470237288
29165	0.129928604
29167	0.569334014
29169	0.51714647
29171	0.676345004
29173	0.537599696
29175	0.50887574
29177	0.370558376
29179	0.614116095
29181	0.668720551
29195	0.345051379
29197	0.595447491
29199	0.589430894
29201	0.556367432
29203	0.560963115
29205	0.589790898
29183	0.264012871
29185	0.55399568
29187	0.453872299
29189	-0.162435228
29510	-0.637394724
29186	0.349332072
29207	0.693176683
29209	0.620570807
29211	0.546698873
29213	0.592888585
29215	0.653589392
29217	0.562033582
29219	0.456298364
29221	0.551891368
29223	0.64377832
29225	0.57855003
29227	0.586042065
29229	0.684763789
28001	-0.147044375
28003	0.617887829
28005	0.226645813
28007	0.198978183
28009	0.131881882
28011	-0.324136856
28013	0.390597886
28015	0.388665448
28017	0.060583016
28019	0.389303483
28021	-0.71394719
28023	0.328276935
28025	-0.156526104
28027	-0.443447038
28029	-0.052662523
28031	0.245278726
28033	0.347739839
28035	0.142134584
28037	0.287745911
28039	0.777031838
28041	0.629671362
28043	0.148822065
28045	0.593708968
28047	0.30657581
28049	-0.437019315
28051	-0.662739532
28053	-0.48013337
28055	-0.138769671
28057	0.756176043
28059	0.398482349
28061	-0.039560699
